year,month,month_num,race,gender,age_group,education_level,industry,labor_force_thousands,employed_thousands,unemployed_thousands,unemployment_rate
2024,September,9,White,Female,45-54,Less than High School,Technology,1866,1796,70,3.8
2024,September,9,White,Female,45-54,Less than High School,Education,1838,1756,82,4.5
2024,September,9,White,Female,45-54,Less than High School,Retail,1843,1718,125,6.8
2024,September,9,White,Female,45-54,High School,Healthcare,3790,3677,113,3.0
2024,September,9,White,Female,45-54,High School,Finance,3769,3645,124,3.3
2024,September,9,White,Female,45-54,High School,Technology,3774,3676,98,2.6
2024,September,9,White,Female,45-54,High School,Education,3791,3678,113,3.0
2024,September,9,White,Female,45-54,High School,Retail,3780,3607,173,4.6
2024,September,9,White,Female,45-54,Some College,Healthcare,3063,2990,73,2.4
2024,September,9,White,Female,45-54,Some College,Finance,3102,3025,77,2.5
2024,September,9,White,Female,45-54,Some College,Technology,2983,2918,65,2.2
2024,September,9,White,Female,45-54,Some College,Education,3037,2959,78,2.6
2024,September,9,White,Female,45-54,Some College,Retail,2992,2879,113,3.8
2024,September,9,White,Female,45-54,Bachelor's+,Healthcare,3614,3571,43,1.2
2024,September,9,White,Female,45-54,Bachelor's+,Finance,3728,3676,52,1.4
2024,September,9,White,Female,45-54,Bachelor's+,Technology,3684,3644,40,1.1
2024,September,9,White,Female,45-54,Bachelor's+,Education,3773,3717,56,1.5
2024,September,9,White,Female,45-54,Bachelor's+,Retail,3784,3709,75,2.0
2024,September,9,White,Female,55+,Less than High School,Healthcare,1957,1885,72,3.7
2024,September,9,White,Female,55+,Less than High School,Finance,1926,1844,82,4.3
2024,September,9,White,Female,55+,Less than High School,Technology,1937,1872,65,3.4
2024,September,9,White,Female,55+,Less than High School,Education,1909,1833,76,4.0
2024,September,9,White,Female,55+,Less than High School,Retail,1891,1769,122,6.5
2024,September,9,White,Female,55+,High School,Healthcare,3945,3839,106,2.7
2024,September,9,White,Female,55+,High School,Finance,3768,3644,124,3.3
2024,September,9,White,Female,55+,High School,Technology,3882,3793,89,2.3
2024,September,9,White,Female,55+,High School,Education,3781,3672,109,2.9
2024,September,9,White,Female,55+,High School,Retail,3781,3623,158,4.2
2024,September,9,White,Female,55+,Some College,Healthcare,3279,3207,72,2.2
2024,September,9,White,Female,55+,Some College,Finance,3159,3087,72,2.3
2024,September,9,White,Female,55+,Some College,Technology,3137,3078,59,1.9
2024,September,9,White,Female,55+,Some College,Education,3185,3115,70,2.2
2024,September,9,White,Female,55+,Some College,Retail,3134,3022,112,3.6
2024,September,9,White,Female,55+,Bachelor's+,Healthcare,3826,3784,42,1.1
2024,September,9,White,Female,55+,Bachelor's+,Finance,3852,3802,50,1.3
2024,September,9,White,Female,55+,Bachelor's+,Technology,3984,3941,43,1.1
2024,September,9,White,Female,55+,Bachelor's+,Education,3907,3853,54,1.4
2024,September,9,White,Female,55+,Bachelor's+,Retail,3943,3873,70,1.8
2024,September,9,Black,Male,20-24,Less than High School,Healthcare,182,151,31,17.1
2024,September,9,Black,Male,20-24,Less than High School,Finance,175,142,33,19.3
2024,September,9,Black,Male,20-24,Less than High School,Technology,177,151,26,15.1
2024,September,9,Black,Male,20-24,Less than High School,Education,183,150,33,18.3
2024,September,9,Black,Male,20-24,Less than High School,Retail,181,131,50,27.7
2024,September,9,Black,Male,20-24,High School,Healthcare,369,325,44,12.1
2024,September,9,Black,Male,20-24,High School,Finance,355,308,47,13.5
2024,September,9,Black,Male,20-24,High School,Technology,353,316,37,10.6
2024,September,9,Black,Male,20-24,High School,Education,355,310,45,12.7
2024,September,9,Black,Male,20-24,High School,Retail,351,283,68,19.4
2024,September,9,Black,Male,20-24,Some College,Healthcare,294,266,28,9.6
2024,September,9,Black,Male,20-24,Some College,Finance,298,268,30,10.4
2024,September,9,Black,Male,20-24,Some College,Technology,295,270,25,8.5
2024,September,9,Black,Male,20-24,Some College,Education,305,275,30,9.9
2024,September,9,Black,Male,20-24,Some College,Retail,303,257,46,15.4
2024,September,9,Black,Male,20-24,Bachelor's+,Healthcare,351,333,18,5.3
2024,September,9,Black,Male,20-24,Bachelor's+,Finance,353,333,20,5.9
2024,September,9,Black,Male,20-24,Bachelor's+,Technology,351,336,15,4.5
2024,September,9,Black,Male,20-24,Bachelor's+,Education,350,331,19,5.6
2024,September,9,Black,Male,20-24,Bachelor's+,Retail,354,325,29,8.3
2024,September,9,Black,Male,25-34,Less than High School,Healthcare,355,321,34,9.6
2024,September,9,Black,Male,25-34,Less than High School,Finance,352,314,38,10.8
2024,September,9,Black,Male,25-34,Less than High School,Technology,366,335,31,8.5
2024,September,9,Black,Male,25-34,Less than High School,Education,350,315,35,10.1
2024,September,9,Black,Male,25-34,Less than High School,Retail,370,313,57,15.6
2024,September,9,Black,Male,25-34,High School,Healthcare,708,660,48,6.8
2024,September,9,Black,Male,25-34,High School,Finance,703,651,52,7.4
2024,September,9,Black,Male,25-34,High School,Technology,705,664,41,5.9
2024,September,9,Black,Male,25-34,High School,Education,734,683,51,7.0
2024,September,9,Black,Male,25-34,High School,Retail,726,649,77,10.7
2024,September,9,Black,Male,25-34,Some College,Healthcare,612,581,31,5.1
2024,September,9,Black,Male,25-34,Some College,Finance,605,569,36,6.1
2024,September,9,Black,Male,25-34,Some College,Technology,582,557,25,4.4
2024,September,9,Black,Male,25-34,Some College,Education,609,577,32,5.4
2024,September,9,Black,Male,25-34,Some College,Retail,589,539,50,8.6
2024,September,9,Black,Male,25-34,Bachelor's+,Healthcare,714,693,21,3.0
2024,September,9,Black,Male,25-34,Bachelor's+,Finance,702,681,21,3.1
2024,September,9,Black,Male,25-34,Bachelor's+,Technology,710,692,18,2.6
2024,September,9,Black,Male,25-34,Bachelor's+,Education,717,695,22,3.2
2024,September,9,Black,Male,25-34,Bachelor's+,Retail,727,692,35,4.9
2024,September,9,Black,Male,35-44,Less than High School,Healthcare,349,322,27,7.8
2024,September,9,Black,Male,35-44,Less than High School,Finance,337,309,28,8.5
2024,September,9,Black,Male,35-44,Less than High School,Technology,336,314,22,6.6
2024,September,9,Black,Male,35-44,Less than High School,Education,336,309,27,8.2
2024,September,9,Black,Male,35-44,Less than High School,Retail,335,294,41,12.5
2024,September,9,Black,Male,35-44,High School,Healthcare,694,657,37,5.4
2024,September,9,Black,Male,35-44,High School,Finance,696,654,42,6.1
2024,September,9,Black,Male,35-44,High School,Technology,697,665,32,4.6
2024,September,9,Black,Male,35-44,High School,Education,696,657,39,5.7
2024,September,9,Black,Male,35-44,High School,Retail,702,641,61,8.7
2024,September,9,Black,Male,35-44,Some College,Healthcare,563,540,23,4.2
2024,September,9,Black,Male,35-44,Some College,Finance,590,562,28,4.9
2024,September,9,Black,Male,35-44,Some College,Technology,589,568,21,3.6
2024,September,9,Black,Male,35-44,Some College,Education,560,535,25,4.5
2024,September,9,Black,Male,35-44,Some College,Retail,568,529,39,6.9
2024,September,9,Black,Male,35-44,Bachelor's+,Healthcare,678,662,16,2.4
2024,September,9,Black,Male,35-44,Bachelor's+,Finance,701,683,18,2.7
2024,September,9,Black,Male,35-44,Bachelor's+,Technology,707,693,14,2.1
2024,September,9,Black,Male,35-44,Bachelor's+,Education,675,659,16,2.4
2024,September,9,Black,Male,35-44,Bachelor's+,Retail,690,666,24,3.6
2024,September,9,Black,Male,45-54,Less than High School,Healthcare,333,310,23,7.2
2024,September,9,Black,Male,45-54,Less than High School,Finance,331,305,26,8.1
2024,September,9,Black,Male,45-54,Less than High School,Technology,332,311,21,6.5
2024,September,9,Black,Male,45-54,Less than High School,Education,334,309,25,7.7
2024,September,9,Black,Male,45-54,Less than High School,Retail,327,290,37,11.5
2024,September,9,Black,Male,45-54,High School,Healthcare,671,638,33,5.0
2024,September,9,Black,Male,45-54,High School,Finance,637,601,36,5.7
2024,September,9,Black,Male,45-54,High School,Technology,661,632,29,4.4
2024,September,9,Black,Male,45-54,High School,Education,662,628,34,5.2
2024,September,9,Black,Male,45-54,High School,Retail,667,612,55,8.3
2024,September,9,Black,Male,45-54,Some College,Healthcare,541,519,22,4.1
2024,September,9,Black,Male,45-54,Some College,Finance,556,531,25,4.6
2024,September,9,Black,Male,45-54,Some College,Technology,541,521,20,3.7
2024,September,9,Black,Male,45-54,Some College,Education,552,530,22,4.1
2024,September,9,Black,Male,45-54,Some College,Retail,545,511,34,6.4
2024,September,9,Black,Male,45-54,Bachelor's+,Healthcare,671,657,14,2.1
2024,September,9,Black,Male,45-54,Bachelor's+,Finance,645,629,16,2.5
2024,September,9,Black,Male,45-54,Bachelor's+,Technology,636,624,12,2.0
2024,September,9,Black,Male,45-54,Bachelor's+,Education,667,652,15,2.3
2024,September,9,Black,Male,45-54,Bachelor's+,Retail,635,614,21,3.4
2024,September,9,Black,Male,55+,Less than High School,Healthcare,351,328,23,6.7
2024,September,9,Black,Male,55+,Less than High School,Finance,341,315,26,7.7
2024,September,9,Black,Male,55+,Less than High School,Technology,336,317,19,5.9
2024,September,9,Black,Male,55+,Less than High School,Education,343,319,24,7.2
2024,September,9,Black,Male,55+,Less than High School,Retail,350,312,38,10.9
2024,September,9,Black,Male,55+,High School,Healthcare,691,659,32,4.7
2024,September,9,Black,Male,55+,High School,Finance,700,663,37,5.4
2024,September,9,Black,Male,55+,High School,Technology,704,675,29,4.2
2024,September,9,Black,Male,55+,High School,Education,694,659,35,5.1
2024,September,9,Black,Male,55+,High School,Retail,691,639,52,7.6
2024,September,9,Black,Male,55+,Some College,Healthcare,556,536,20,3.6
2024,September,9,Black,Male,55+,Some College,Finance,556,533,23,4.3
2024,September,9,Black,Male,55+,Some College,Technology,568,551,17,3.1
2024,September,9,Black,Male,55+,Some College,Education,568,545,23,4.1
2024,September,9,Black,Male,55+,Some College,Retail,571,538,33,5.9
2024,September,9,Black,Male,55+,Bachelor's+,Healthcare,685,672,13,1.9
2024,September,9,Black,Male,55+,Bachelor's+,Finance,708,692,16,2.3
2024,September,9,Black,Male,55+,Bachelor's+,Technology,700,686,14,2.0
2024,September,9,Black,Male,55+,Bachelor's+,Education,693,680,13,2.0
2024,September,9,Black,Male,55+,Bachelor's+,Retail,668,647,21,3.2
2024,September,9,Black,Female,20-24,Less than High School,Healthcare,165,140,25,15.4
2024,September,9,Black,Female,20-24,Less than High School,Finance,168,140,28,17.1
2024,September,9,Black,Female,20-24,Less than High School,Technology,162,140,22,13.6
2024,September,9,Black,Female,20-24,Less than High School,Education,163,137,26,16.3
2024,September,9,Black,Female,20-24,Less than High School,Retail,169,127,42,25.0
2024,September,9,Black,Female,20-24,High School,Healthcare,330,295,35,10.7
2024,September,9,Black,Female,20-24,High School,Finance,327,288,39,12.2
2024,September,9,Black,Female,20-24,High School,Technology,336,305,31,9.5
2024,September,9,Black,Female,20-24,High School,Education,327,290,37,11.5
2024,September,9,Black,Female,20-24,High School,Retail,332,274,58,17.5
2024,September,9,Black,Female,20-24,Some College,Healthcare,284,260,24,8.5
2024,September,9,Black,Female,20-24,Some College,Finance,276,250,26,9.7
2024,September,9,Black,Female,20-24,Some College,Technology,271,251,20,7.5
2024,September,9,Black,Female,20-24,Some College,Education,275,250,25,9.2
2024,September,9,Black,Female,20-24,Some College,Retail,277,239,38,13.8
2024,September,9,Black,Female,20-24,Bachelor's+,Healthcare,334,318,16,4.8
2024,September,9,Black,Female,20-24,Bachelor's+,Finance,329,312,17,5.3
2024,September,9,Black,Female,20-24,Bachelor's+,Technology,334,320,14,4.2
2024,September,9,Black,Female,20-24,Bachelor's+,Education,329,313,16,5.1
2024,September,9,Black,Female,20-24,Bachelor's+,Retail,339,314,25,7.6
2024,September,9,Black,Female,25-34,Less than High School,Healthcare,340,311,29,8.7
2024,September,9,Black,Female,25-34,Less than High School,Finance,337,305,32,9.5
2024,September,9,Black,Female,25-34,Less than High School,Technology,332,307,25,7.6
2024,September,9,Black,Female,25-34,Less than High School,Education,336,306,30,9.2
2024,September,9,Black,Female,25-34,Less than High School,Retail,338,291,47,14.0
2024,September,9,Black,Female,25-34,High School,Healthcare,649,611,38,6.0
2024,September,9,Black,Female,25-34,High School,Finance,679,634,45,6.7
2024,September,9,Black,Female,25-34,High School,Technology,656,620,36,5.5
2024,September,9,Black,Female,25-34,High School,Education,653,613,40,6.2
2024,September,9,Black,Female,25-34,High School,Retail,661,596,65,9.9
2024,September,9,Black,Female,25-34,Some College,Healthcare,542,516,26,4.8
2024,September,9,Black,Female,25-34,Some College,Finance,553,524,29,5.3
2024,September,9,Black,Female,25-34,Some College,Technology,546,523,23,4.3
2024,September,9,Black,Female,25-34,Some College,Education,559,532,27,4.9
2024,September,9,Black,Female,25-34,Some College,Retail,547,504,43,7.9
2024,September,9,Black,Female,25-34,Bachelor's+,Healthcare,658,640,18,2.8
2024,September,9,Black,Female,25-34,Bachelor's+,Finance,648,630,18,2.9
2024,September,9,Black,Female,25-34,Bachelor's+,Technology,654,639,15,2.3
2024,September,9,Black,Female,25-34,Bachelor's+,Education,650,634,16,2.6
2024,September,9,Black,Female,25-34,Bachelor's+,Retail,645,620,25,4.0
2024,September,9,Black,Female,35-44,Less than High School,Healthcare,324,303,21,6.7
2024,September,9,Black,Female,35-44,Less than High School,Finance,321,297,24,7.6
2024,September,9,Black,Female,35-44,Less than High School,Technology,317,299,18,5.9
2024,September,9,Black,Female,35-44,Less than High School,Education,320,297,23,7.4
2024,September,9,Black,Female,35-44,Less than High School,Retail,314,280,34,11.0
2024,September,9,Black,Female,35-44,High School,Healthcare,651,619,32,5.0
2024,September,9,Black,Female,35-44,High School,Finance,652,616,36,5.6
2024,September,9,Black,Female,35-44,High School,Technology,651,624,27,4.2
2024,September,9,Black,Female,35-44,High School,Education,634,602,32,5.1
2024,September,9,Black,Female,35-44,High School,Retail,623,576,47,7.7
2024,September,9,Black,Female,35-44,Some College,Healthcare,535,516,19,3.7
2024,September,9,Black,Female,35-44,Some College,Finance,537,515,22,4.2
2024,September,9,Black,Female,35-44,Some College,Technology,544,525,19,3.5
2024,September,9,Black,Female,35-44,Some College,Education,536,515,21,4.0
2024,September,9,Black,Female,35-44,Some College,Retail,527,496,31,6.0
2024,September,9,Black,Female,35-44,Bachelor's+,Healthcare,639,625,14,2.3
2024,September,9,Black,Female,35-44,Bachelor's+,Finance,638,623,15,2.5
2024,September,9,Black,Female,35-44,Bachelor's+,Technology,652,641,11,1.7
2024,September,9,Black,Female,35-44,Bachelor's+,Education,616,604,12,2.1
2024,September,9,Black,Female,35-44,Bachelor's+,Retail,634,614,20,3.3
2024,September,9,Black,Female,45-54,Less than High School,Healthcare,294,275,19,6.5
2024,September,9,Black,Female,45-54,Less than High School,Finance,304,283,21,7.1
2024,September,9,Black,Female,45-54,Less than High School,Technology,311,294,17,5.6
2024,September,9,Black,Female,45-54,Less than High School,Education,310,289,21,6.9
2024,September,9,Black,Female,45-54,Less than High School,Retail,307,276,31,10.4
2024,September,9,Black,Female,45-54,High School,Healthcare,620,591,29,4.7
2024,September,9,Black,Female,45-54,High School,Finance,618,588,30,5.0
2024,September,9,Black,Female,45-54,High School,Technology,619,596,23,3.8
2024,September,9,Black,Female,45-54,High School,Education,590,562,28,4.8
2024,September,9,Black,Female,45-54,High School,Retail,593,551,42,7.1
2024,September,9,Black,Female,45-54,Some College,Healthcare,505,487,18,3.6
2024,September,9,Black,Female,45-54,Some College,Finance,502,483,19,3.8
2024,September,9,Black,Female,45-54,Some College,Technology,513,498,15,3.0
2024,September,9,Black,Female,45-54,Some College,Education,490,471,19,4.0
2024,September,9,Black,Female,45-54,Some College,Retail,514,485,29,5.8
2024,September,9,Black,Female,45-54,Bachelor's+,Healthcare,617,605,12,2.0
2024,September,9,Black,Female,45-54,Bachelor's+,Finance,590,576,14,2.4
2024,September,9,Black,Female,45-54,Bachelor's+,Technology,603,594,9,1.6
2024,September,9,Black,Female,45-54,Bachelor's+,Education,621,609,12,2.0
2024,September,9,Black,Female,45-54,Bachelor's+,Retail,613,593,20,3.4
2024,September,9,Black,Female,55+,Less than High School,Healthcare,308,290,18,6.0
2024,September,9,Black,Female,55+,Less than High School,Finance,311,290,21,7.0
2024,September,9,Black,Female,55+,Less than High School,Technology,320,303,17,5.4
2024,September,9,Black,Female,55+,Less than High School,Education,319,298,21,6.6
2024,September,9,Black,Female,55+,Less than High School,Retail,321,290,31,9.9
2024,September,9,Black,Female,55+,High School,Healthcare,631,604,27,4.3
2024,September,9,Black,Female,55+,High School,Finance,615,586,29,4.8
2024,September,9,Black,Female,55+,High School,Technology,621,600,21,3.5
2024,September,9,Black,Female,55+,High School,Education,640,613,27,4.3
2024,September,9,Black,Female,55+,High School,Retail,649,605,44,6.8
2024,September,9,Black,Female,55+,Some College,Healthcare,517,499,18,3.5
2024,September,9,Black,Female,55+,Some College,Finance,537,517,20,3.8
2024,September,9,Black,Female,55+,Some College,Technology,519,504,15,2.9
2024,September,9,Black,Female,55+,Some College,Education,533,514,19,3.6
2024,September,9,Black,Female,55+,Some College,Retail,526,499,27,5.3
